asset_id,asset_type,room_id,room_name,category,tier,component_id,component_name,component_kind,state_key,priority,prompt
ablative_armour_t3__self_diagnostics_panel__depleted,state_variant,ablative_armour_t3,Ablative Armour Module,hull,3,self_diagnostics_panel,Self-Diagnostics Panel,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Self-Diagnostics Panel' in 'Ablative Armour Module'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ablative_armour_t3__self_diagnostics_panel__idle,state_variant,ablative_armour_t3,Ablative Armour Module,hull,3,self_diagnostics_panel,Self-Diagnostics Panel,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Self-Diagnostics Panel' in 'Ablative Armour Module'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ablative_armour_t3__room_composite__v1,room_composite,ablative_armour_t3,Ablative Armour Module,hull,3,room_composite,Room Composite,composite,base,p0,"Using the attached style reference, compose one 2:1 spacecraft room tile for 'Ablative Armour Module' using these components: composite_multi_layer_wall, heat_dissipation_fins, nano_repair_node_array, self_diagnostics_panel. Keep module shell rectangular with flat top/bottom for stacking. Include only listed components and consistent accent lighting. No text, no labels, no UI, no rocket exterior. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__bunk_lighting_controls__base,component,crew_quarters_t3,Crew Quarters Module,habitation,3,bunk_lighting_controls,Bunk Lighting Controls,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Bunk Lighting Controls. Category: Crew Quarters Module. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__bunk_stack_frame__base,component,crew_quarters_t3,Crew Quarters Module,habitation,3,bunk_stack_frame,bunk stack frame,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: bunk_stack_frame. Category: Crew Quarters Module. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__crew_status_terminal__base,component,crew_quarters_t3,Crew Quarters Module,habitation,3,crew_status_terminal,Crew Status Terminal,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Crew Status Terminal. Category: Crew Quarters Module. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__hydration_station__base,component,crew_quarters_t3,Crew Quarters Module,habitation,3,hydration_station,Hydration Station,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Hydration Station. Category: Crew Quarters Module. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__personal_storage_lockers__base,component,crew_quarters_t3,Crew Quarters Module,habitation,3,personal_storage_lockers,personal storage lockers,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: personal_storage_lockers. Category: Crew Quarters Module. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__privacy_partition_walls__base,component,crew_quarters_t3,Crew Quarters Module,habitation,3,privacy_partition_walls,privacy partition walls,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: privacy_partition_walls. Category: Crew Quarters Module. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__bunk_lighting_controls__active,state_variant,crew_quarters_t3,Crew Quarters Module,habitation,3,bunk_lighting_controls,Bunk Lighting Controls,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Bunk Lighting Controls' in 'Crew Quarters Module'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__bunk_lighting_controls__cooldown,state_variant,crew_quarters_t3,Crew Quarters Module,habitation,3,bunk_lighting_controls,Bunk Lighting Controls,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Bunk Lighting Controls' in 'Crew Quarters Module'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__bunk_lighting_controls__damaged,state_variant,crew_quarters_t3,Crew Quarters Module,habitation,3,bunk_lighting_controls,Bunk Lighting Controls,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Bunk Lighting Controls' in 'Crew Quarters Module'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__bunk_lighting_controls__depleted,state_variant,crew_quarters_t3,Crew Quarters Module,habitation,3,bunk_lighting_controls,Bunk Lighting Controls,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Bunk Lighting Controls' in 'Crew Quarters Module'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__bunk_lighting_controls__idle,state_variant,crew_quarters_t3,Crew Quarters Module,habitation,3,bunk_lighting_controls,Bunk Lighting Controls,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Bunk Lighting Controls' in 'Crew Quarters Module'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__crew_status_terminal__active,state_variant,crew_quarters_t3,Crew Quarters Module,habitation,3,crew_status_terminal,Crew Status Terminal,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Crew Status Terminal' in 'Crew Quarters Module'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__crew_status_terminal__cooldown,state_variant,crew_quarters_t3,Crew Quarters Module,habitation,3,crew_status_terminal,Crew Status Terminal,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Crew Status Terminal' in 'Crew Quarters Module'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__crew_status_terminal__damaged,state_variant,crew_quarters_t3,Crew Quarters Module,habitation,3,crew_status_terminal,Crew Status Terminal,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Crew Status Terminal' in 'Crew Quarters Module'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__crew_status_terminal__depleted,state_variant,crew_quarters_t3,Crew Quarters Module,habitation,3,crew_status_terminal,Crew Status Terminal,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Crew Status Terminal' in 'Crew Quarters Module'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__crew_status_terminal__idle,state_variant,crew_quarters_t3,Crew Quarters Module,habitation,3,crew_status_terminal,Crew Status Terminal,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Crew Status Terminal' in 'Crew Quarters Module'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__hydration_station__active,state_variant,crew_quarters_t3,Crew Quarters Module,habitation,3,hydration_station,Hydration Station,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Hydration Station' in 'Crew Quarters Module'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__hydration_station__cooldown,state_variant,crew_quarters_t3,Crew Quarters Module,habitation,3,hydration_station,Hydration Station,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Hydration Station' in 'Crew Quarters Module'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__hydration_station__damaged,state_variant,crew_quarters_t3,Crew Quarters Module,habitation,3,hydration_station,Hydration Station,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Hydration Station' in 'Crew Quarters Module'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__hydration_station__depleted,state_variant,crew_quarters_t3,Crew Quarters Module,habitation,3,hydration_station,Hydration Station,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Hydration Station' in 'Crew Quarters Module'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__hydration_station__idle,state_variant,crew_quarters_t3,Crew Quarters Module,habitation,3,hydration_station,Hydration Station,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Hydration Station' in 'Crew Quarters Module'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
crew_quarters_t3__room_composite__v1,room_composite,crew_quarters_t3,Crew Quarters Module,habitation,3,room_composite,Room Composite,composite,base,p0,"Using the attached style reference, compose one 2:1 spacecraft room tile for 'Crew Quarters Module' using these components: bunk_stack_frame, privacy_partition_walls, personal_storage_lockers, bunk_lighting_controls, crew_status_terminal, hydration_station. Keep module shell rectangular with flat top/bottom for stacking. Include only listed components and consistent accent lighting. No text, no labels, no UI, no rocket exterior. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__bolted_floor_plate__base,component,fusion_reactor_t2,Fusion Reactor Room,power,2,bolted_floor_plate,bolted floor plate,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: bolted_floor_plate. Category: Fusion Reactor Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__containment_vessel_frame__base,component,fusion_reactor_t2,Fusion Reactor Room,power,2,containment_vessel_frame,containment vessel frame,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: containment_vessel_frame. Category: Fusion Reactor Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__magenta_energy_orb__base,component,fusion_reactor_t2,Fusion Reactor Room,power,2,magenta_energy_orb,Magenta Energy Orb,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Magenta Energy Orb. Category: Fusion Reactor Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__multi_screen_monitor_station__base,component,fusion_reactor_t2,Fusion Reactor Room,power,2,multi_screen_monitor_station,Multi-Screen Monitoring Station,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Multi-Screen Monitoring Station. Category: Fusion Reactor Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__reinforced_glass_window__base,component,fusion_reactor_t2,Fusion Reactor Room,power,2,reinforced_glass_window,reinforced glass window,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: reinforced_glass_window. Category: Fusion Reactor Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__thick_conduit_trunks__base,component,fusion_reactor_t2,Fusion Reactor Room,power,2,thick_conduit_trunks,thick conduit trunks,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: thick_conduit_trunks. Category: Fusion Reactor Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__magenta_energy_orb__active,state_variant,fusion_reactor_t2,Fusion Reactor Room,power,2,magenta_energy_orb,Magenta Energy Orb,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Magenta Energy Orb' in 'Fusion Reactor Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__magenta_energy_orb__cooldown,state_variant,fusion_reactor_t2,Fusion Reactor Room,power,2,magenta_energy_orb,Magenta Energy Orb,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Magenta Energy Orb' in 'Fusion Reactor Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__magenta_energy_orb__damaged,state_variant,fusion_reactor_t2,Fusion Reactor Room,power,2,magenta_energy_orb,Magenta Energy Orb,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Magenta Energy Orb' in 'Fusion Reactor Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__magenta_energy_orb__depleted,state_variant,fusion_reactor_t2,Fusion Reactor Room,power,2,magenta_energy_orb,Magenta Energy Orb,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Magenta Energy Orb' in 'Fusion Reactor Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__magenta_energy_orb__idle,state_variant,fusion_reactor_t2,Fusion Reactor Room,power,2,magenta_energy_orb,Magenta Energy Orb,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Magenta Energy Orb' in 'Fusion Reactor Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__multi_screen_monitor_station__active,state_variant,fusion_reactor_t2,Fusion Reactor Room,power,2,multi_screen_monitor_station,Multi-Screen Monitoring Station,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Multi-Screen Monitoring Station' in 'Fusion Reactor Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__multi_screen_monitor_station__cooldown,state_variant,fusion_reactor_t2,Fusion Reactor Room,power,2,multi_screen_monitor_station,Multi-Screen Monitoring Station,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Multi-Screen Monitoring Station' in 'Fusion Reactor Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__multi_screen_monitor_station__damaged,state_variant,fusion_reactor_t2,Fusion Reactor Room,power,2,multi_screen_monitor_station,Multi-Screen Monitoring Station,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Multi-Screen Monitoring Station' in 'Fusion Reactor Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__multi_screen_monitor_station__depleted,state_variant,fusion_reactor_t2,Fusion Reactor Room,power,2,multi_screen_monitor_station,Multi-Screen Monitoring Station,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Multi-Screen Monitoring Station' in 'Fusion Reactor Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__multi_screen_monitor_station__idle,state_variant,fusion_reactor_t2,Fusion Reactor Room,power,2,multi_screen_monitor_station,Multi-Screen Monitoring Station,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Multi-Screen Monitoring Station' in 'Fusion Reactor Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__room_composite__v1,room_composite,fusion_reactor_t2,Fusion Reactor Room,power,2,room_composite,Room Composite,composite,base,p0,"Using the attached style reference, compose one 2:1 spacecraft room tile for 'Fusion Reactor Room' using these components: containment_vessel_frame, reinforced_glass_window, thick_conduit_trunks, bolted_floor_plate, magenta_energy_orb, multi_screen_monitor_station. Keep module shell rectangular with flat top/bottom for stacking. Include only listed components and consistent accent lighting. No text, no labels, no UI, no rocket exterior. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
style_anchor_v1,style_anchor,global,Global Style Anchor,global,n/a,style_anchor,Style Anchor,reference,base,p0,"Side-view cross-section cutaway of a single spacecraft interior room module. Illustrated sci-fi game asset style — clean detailed linework, metallic silver-grey interior walls with visible panel seams and riveted bolts, recessed floor lighting strips, equipment glowing with coloured sci-fi accent lights. Dark background (#0D0B14 deep space purple, near-black). No text, no labels, no UI. The module is a rectangular tile — flat top and bottom edges so it can stack with other modules. Landscape 2:1 ratio. Consistent illustrated style like a mobile space exploration game concept art, similar to how Pixel Starships looks but rendered in a modern illustrated style rather than retro pixel art. Single module only, no rocket exterior visible. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
shell_kit_high_v1,shell_kit,global,Global Shell Kit (high),global,n/a,shell_high,Room Shell high,structural,base,p0,"Using the attached style reference, create an empty spacecraft interior room shell component variant 'high' with metallic panel seams, floor light strips, and stackable flat top/bottom module edges. No major equipment. 2:1 side-view cross-section. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
